"bu_code","bu_naam","jaar","lbm","afw","fys","onv","soc","vrz","won"
"BU04320402","Schoolstraat",2016,4.13201331911832,0.0297484679746356,NA,NA,NA,NA,NA
"BU04320402","Schoolstraat",2018,4.11207989092135,0.00981503977766604,0.0351425997919193,0.0814681941992683,0.0711900877914464,-0.243015314309724,0.0650294723047562
"BU04320402","Schoolstraat",2020,4.152690646201,0.0504257950573192,0.0338623297660153,0.106914866393227,0.0765377466468459,-0.232422218515251,0.0655330707664816
"BU04320402","Schoolstraat",2022,4.16080437795561,0.0585395268119298,0.0351091276970542,0.10401090598958,0.0751599334586533,-0.228640406764,0.0728999664306425
"BU04320402","Schoolstraat",2024,4.12064987529421,0.0183850241505292,0.0296209632747535,0.0758044211652747,0.0684462349773327,-0.226408211484955,0.0709216162181235
"BU04320403","Zuiderzeebuurt",2002,3.96450261261355,-0.137762238530138,NA,NA,NA,NA,NA
"BU04320403","Zuiderzeebuurt",2008,4.01912327947518,-0.0831415716685025,NA,NA,NA,NA,NA
"BU04320403","Zuiderzeebuurt",2012,3.9866396802853,-0.115625170858383,NA,NA,NA,NA,NA
"BU04320403","Zuiderzeebuurt",2014,3.97969728162556,-0.122567569518129,-0.0284049078233826,0.0453709713385276,0.0791304796987351,-0.249897383898965,0.0312332711669545
"BU04320403","Zuiderzeebuurt",2016,4.12464391442208,0.0223790632783945,NA,NA,NA,NA,NA
"BU04320403","Zuiderzeebuurt",2018,4.08951115206398,-0.0127536990797057,-0.0109740598329821,0.0892836361886838,0.0867832668912166,-0.250106755386566,0.0722602130599422
"BU04320403","Zuiderzeebuurt",2020,4.07697881668764,-0.0252860344560469,-0.0183328786773256,0.109696272545964,0.0834483941854741,-0.241280888146409,0.0411830656362494
"BU04320403","Zuiderzeebuurt",2022,4.1199026985457,0.0176378474020195,-0.0214747304439832,0.121596397954447,0.0795006543589153,-0.235585635554115,0.0736011610867547
"BU04320403","Zuiderzeebuurt",2024,4.13975967469748,0.0374948235537903,0.00378342665746445,0.108722680818431,0.0755549427748261,-0.23335344027507,0.0827872135781383
"BU04320404","Braakpolder en Kolk van Dussen",2002,3.94491443784719,-0.157350413296497,NA,NA,NA,NA,NA
"BU04320404","Braakpolder en Kolk van Dussen",2008,3.96751112240353,-0.134753728740157,NA,NA,NA,NA,NA
"BU04320404","Braakpolder en Kolk van Dussen",2012,3.93871776989453,-0.163547081249158,NA,NA,NA,NA,NA
"BU04320404","Braakpolder en Kolk van Dussen",2014,4.13299665146108,0.0307318003173948,-0.0266982521793366,0.0864533348968989,0.15678112509428,-0.252223299953176,0.0664188924587283
"BU04320404","Braakpolder en Kolk van Dussen",2016,4.23976845760151,0.13750360645783,NA,NA,NA,NA,NA
"BU04320404","Braakpolder en Kolk van Dussen",2018,4.16413681847093,0.0618719673272411,-0.0139537610705453,0.119065822888818,0.110873587709909,-0.252292034303543,0.0981783521026017
"BU04320404","Braakpolder en Kolk van Dussen",2020,4.09766841665471,-0.00459643448897237,-0.0135681042326413,0.0692366046494714,0.089207924352961,-0.245811925515073,0.0963390662563089
"BU04320404","Braakpolder en Kolk van Dussen",2022,4.1786218806486,0.0763570295049108,-0.0105804066097641,0.135096185367576,0.0977602177154684,-0.242420515385557,0.0965015484171871
"BU04320404","Braakpolder en Kolk van Dussen",2024,4.19402646442373,0.0917616132800424,0.0199091626281691,0.114425116156693,0.0900452192047884,-0.239929126468181,0.107311241758573
"BU04320501","Buitenweere Noord",2002,4.11458717186501,0.0123223207213236,NA,NA,NA,NA,NA
"BU04320501","Buitenweere Noord",2008,4.09872213319026,-0.00354271795342674,NA,NA,NA,NA,NA
"BU04320501","Buitenweere Noord",2012,4.05101708466563,-0.051247766478051,NA,NA,NA,NA,NA
"BU04320501","Buitenweere Noord",2014,4.15325561124899,0.0509907601053052,-0.0260203746065243,0.0969897705243057,0.131989436558636,-0.25279612134203,0.100828048970918
"BU04320501","Buitenweere Noord",2016,4.23797514097399,0.135710289830308,NA,NA,NA,NA,NA
"BU04320501","Buitenweere Noord",2018,4.25032098771526,0.148056136571573,-0.00261001285718949,0.131957526448677,0.143281930560409,-0.254013769559337,0.129440461979014
"BU04320501","Buitenweere Noord",2020,4.19663358259203,0.0943687314483462,-0.0280436612305909,0.123179148980423,0.114697639546853,-0.246240547492083,0.130776151643744
"BU04320501","Buitenweere Noord",2022,4.17514318647074,0.0728783353270584,-0.0374661516129821,0.111141511908385,0.11479595563615,-0.250974052321224,0.13538107171673
"BU04320501","Buitenweere Noord",2024,4.18859038236616,0.0863255312224746,-0.0290959596225632,0.120873958537531,0.112349746025151,-0.237995698855579,0.120193485137935
"BU04320503","Kern De Weere",2002,4.06948115681965,-0.0327836943240331,NA,NA,NA,NA,NA
"BU04320503","Kern De Weere",2008,4.005250680877,-0.097014170266688,NA,NA,NA,NA,NA
"BU04320503","Kern De Weere",2012,3.99132061309784,-0.110944238045844,NA,NA,NA,NA,NA
"BU04320503","Kern De Weere",2014,4.05661867560337,-0.0456461755403179,0.00896902573405983,0.0935856177533876,0.0772784449294174,-0.239608684622595,0.0141294206654124
"BU04320503","Kern De Weere",2016,4.06430112332156,-0.0379637278221209,NA,NA,NA,NA,NA
"BU04320503","Kern De Weere",2018,4.10669561459727,0.0044307634535876,0.0134147180198608,0.083014769280716,0.0905530400168777,-0.240182591176289,0.0576308273124218
"BU04320503","Kern De Weere",2020,4.08538273465039,-0.0168821164932985,0.00709407582759048,0.0980066316656828,0.0691654448919059,-0.232900555342345,0.0417522864638675
"BU04320503","Kern De Weere",2022,4.09073623135934,-0.0115286197843456,0.00677367667202432,0.0957438239942048,0.0706160627179977,-0.238148839179975,0.0534866560114026
"BU04320503","Kern De Weere",2024,4.07289519059502,-0.0293696605486625,-0.0028091241451314,0.0807209958210502,0.0650655584838744,-0.227286758551143,0.0549396678426867
"BU04370000","Ouderkerk aan de Amstel",2002,4.19621572551642,0.0939508743727371,NA,NA,NA,NA,NA
"BU04370000","Ouderkerk aan de Amstel",2008,4.21782601738942,0.115561166245735,NA,NA,NA,NA,NA
"BU04370000","Ouderkerk aan de Amstel",2012,4.22975589725619,0.127491046112503,NA,NA,NA,NA,NA
"BU04370000","Ouderkerk aan de Amstel",2014,4.21988186510384,0.117617013960156,0.00227650605096422,0.0387635779970354,0.01312145915908,0.037365206457785,0.0260902642952912
"BU04370000","Ouderkerk aan de Amstel",2016,4.23789916712909,0.135634315985401,NA,NA,NA,NA,NA
"BU04370000","Ouderkerk aan de Amstel",2018,4.23810669610698,0.135841844963299,-0.00648559634415152,0.062630772167555,0.0116160316640106,0.0419569709722968,0.0261236665035877
"BU04370000","Ouderkerk aan de Amstel",2020,4.23925960744393,0.13699475630024,-0.00111282333168936,0.0570662455943819,0.00937457578988108,0.0475322045049725,0.0241345537426937
"BU04370000","Ouderkerk aan de Amstel",2022,4.23160399921003,0.129339148066348,-0.00351945344329741,0.0582525371664921,0.00671105521365243,0.0422786079518623,0.0256164011776386
"BU04370000","Ouderkerk aan de Amstel",2024,4.24493012100873,0.142665269865048,0.00144865985617331,0.059842054170042,0.0148892042698106,0.0407948839492818,0.0256904676197397
"BU04370001","Duivendrecht",2002,4.12249520244429,0.0202303513006044,NA,NA,NA,NA,NA
"BU04370001","Duivendrecht",2008,4.13519978944154,0.032934938297857,NA,NA,NA,NA,NA
"BU04370001","Duivendrecht",2012,4.11586905217318,0.013604201029494,NA,NA,NA,NA,NA
"BU04370001","Duivendrecht",2014,4.08548693371025,-0.0167779174334375,-0.0230804583094577,-0.0408132687468236,-0.0286947205662798,0.108065127970081,-0.0322545977809575
"BU04370001","Duivendrecht",2016,4.10625613925413,0.00399128811044406,NA,NA,NA,NA,NA
"BU04370001","Duivendrecht",2018,4.09326807794798,-0.00899677319570147,-0.026483900894838,-0.0231140236873726,-0.037618425818063,0.0924672432720431,-0.0142476660674712
"BU04370001","Duivendrecht",2020,4.08425939334247,-0.0180054578012134,-0.0168509074012064,-0.0572570983863725,-0.0371577248999854,0.122174267419973,-0.0289139945336226
"BU04370001","Duivendrecht",2022,4.11338829570834,0.0111234445646585,-0.0140452455688817,-0.0421744260611656,-0.0366188284981156,0.117265965126178,-0.0133040204333572
"BU04370001","Duivendrecht",2024,4.1473056836544,0.0450408325107106,-0.0262181008271826,-0.027987358430568,-0.00193279607415027,0.120383632713449,-0.0192045448708376
"BU04370002","Industriegebied Amstel",2014,4.35365345252377,0.251388601380089,0.0121614313565256,0.0428202740844312,-0.00236586728272865,0.137965137967931,0.0608076252539294
"BU04370002","Industriegebied Amstel",2016,4.4184026397575,0.31613778861381,NA,NA,NA,NA,NA
"BU04370002","Industriegebied Amstel",2018,4.25574646478507,0.153481613641389,0.00731622122995951,-0.0596337404963082,-0.0143261486975985,0.124888810822209,0.0952364707831264
"BU04370002","Industriegebied Amstel",2020,4.36954548395907,0.267280632815389,0.0453352600062362,-0.0404414722022025,0.0163929552551292,0.147407679220721,0.0985862105355054
"BU04370002","Industriegebied Amstel",2022,4.049580595223,-0.0526842559206863,0.0154693267465881,-0.199611902912124,-0.047327949616084,0.164010019671317,0.0147762501896162
"BU04370002","Industriegebied Amstel",2024,4.35446306339486,0.252198212251173,0.033475862123496,-0.0102194105963131,-0.00179016140983251,0.152933375472364,0.0777985466614586
"BU04370006","Verspreide huizen in de Rondehoeppolder",2002,4.28326928448392,0.181004433340236,NA,NA,NA,NA,NA
"BU04370006","Verspreide huizen in de Rondehoeppolder",2008,4.23988854760621,0.137623696462525,NA,NA,NA,NA,NA
"BU04370006","Verspreide huizen in de Rondehoeppolder",2012,4.24892199247407,0.146657141330381,NA,NA,NA,NA,NA
