"wk_code","wk_naam","jaar","lbm","afw","fys","onv","soc","vrz","won"
"WK032110","Houten Noord-West",2018,4.22983710262884,0.127572251485155,-0.00869992852378074,0.0560177201421525,0.00764152951335502,0.0508928553843224,0.0217200749691051
"WK032110","Houten Noord-West",2020,4.22074051267425,0.118475661530561,-0.00489737160570277,0.0582161406134579,0.00593257808236805,0.0371126014551068,0.0221117129853312
"WK032110","Houten Noord-West",2022,4.1981581989084,0.095893347764717,-0.000824006969979903,0.0603161177471052,0.00848353466540528,0.00366489400000239,0.0242528083221837
"WK032110","Houten Noord-West",2024,4.20513488222801,0.102870031084325,-0.00412967784414152,0.0720121635049487,0.00961859076297801,0.00236163936416707,0.0230073152963722
"WK032111","Houten Noord-Oost",2002,4.0457118805017,-0.0565529706419808,NA,NA,NA,NA,NA
"WK032111","Houten Noord-Oost",2008,4.07713668765359,-0.0251281634900979,NA,NA,NA,NA,NA
"WK032111","Houten Noord-Oost",2012,4.10664502029579,0.0043801691521037,NA,NA,NA,NA,NA
"WK032111","Houten Noord-Oost",2014,4.15504539906718,0.0527805479234916,0.00818503157858261,0.022915004306652,-0.0201825171222377,0.0354506707055737,0.00641235845492063
"WK032111","Houten Noord-Oost",2016,4.16999078567525,0.0677259345315608,NA,NA,NA,NA,NA
"WK032111","Houten Noord-Oost",2018,4.151840104148,0.0495752530043198,0.00823979763174168,0.0152668993907185,-0.0227781446006141,0.0435715779594355,0.00527512262303806
"WK032111","Houten Noord-Oost",2020,4.15350934331386,0.051244492170176,0.0100811256871239,0.0157901068774221,-0.0228114167069359,0.0419243346008157,0.00626034171175
"WK032111","Houten Noord-Oost",2022,4.10171964348922,-0.000545207654463507,0.0126797254068538,0.0120432632599042,-0.0205309185747145,-0.0122424890124529,0.00750521126594562
"WK032111","Houten Noord-Oost",2024,4.09273852135462,-0.00952632978906862,0.00914108274266813,0.00988068074288156,-0.0174569454920541,-0.0117360289436246,0.000644881161060126
"WK032112","Houten Zuid-West",2002,4.01497422188237,-0.0872906292613137,NA,NA,NA,NA,NA
"WK032112","Houten Zuid-West",2008,4.17244933629448,0.0701844851507961,NA,NA,NA,NA,NA
"WK032112","Houten Zuid-West",2012,4.14301651985364,0.0407516687099524,NA,NA,NA,NA,NA
"WK032112","Houten Zuid-West",2014,4.12128540135698,0.0190205502132921,-0.0231089130672205,0.0536674459369406,0.0228059680263066,-0.0341595740180295,-0.000184376664705346
"WK032112","Houten Zuid-West",2016,4.1434116780948,0.0411468269511167,NA,NA,NA,NA,NA
"WK032112","Houten Zuid-West",2018,4.15787288215175,0.0556080310080623,-0.0203165505745768,0.0704221829976844,0.0190731042288429,-0.0221849414853135,0.00861423584142494
"WK032112","Houten Zuid-West",2020,4.13845215473301,0.0361873035893201,-0.0150909323487053,0.0696628901108138,0.0124919526687466,-0.0439069414355745,0.0130303345940393
"WK032112","Houten Zuid-West",2022,4.11705717094566,0.0147923198019771,-0.0173254450668221,0.0591190284599731,0.0153637492734381,-0.0604862453407349,0.0181212324761226
"WK032112","Houten Zuid-West",2024,4.1243831831006,0.0221183319569141,-0.0184433170899627,0.0663880650242444,0.0159049049531265,-0.0595670200619296,0.0178356991314352
"WK032113","Houten Zuid-Oost",2002,4.13746954511722,0.0352046939735307,NA,NA,NA,NA,NA
"WK032113","Houten Zuid-Oost",2008,4.17839748396944,0.076132632825756,NA,NA,NA,NA,NA
"WK032113","Houten Zuid-Oost",2012,4.15823765671366,0.0559728055699792,NA,NA,NA,NA,NA
"WK032113","Houten Zuid-Oost",2014,4.16664283605825,0.0643779849145662,-0.00708736949565786,0.0732333931232047,0.0313073099033655,-0.0475521981552023,0.0144768495388559
"WK032113","Houten Zuid-Oost",2016,4.16903730924279,0.0667724580991078,NA,NA,NA,NA,NA
"WK032113","Houten Zuid-Oost",2018,4.17253346577685,0.0702686146331683,-0.00210200308241803,0.0824345055183883,0.0267462571193819,-0.0582263673497074,0.0214162224275233
"WK032113","Houten Zuid-Oost",2020,4.17553226747342,0.073267416329734,0.00169563028880415,0.0855207479755119,0.025396690509751,-0.0607355190424595,0.0213898665981261
"WK032113","Houten Zuid-Oost",2022,4.15075850227107,0.0484936511273846,0.00436411328252863,0.0729128838092363,0.0235178477838017,-0.0751997200612233,0.0228985263130411
"WK032113","Houten Zuid-Oost",2024,4.14866814436802,0.0464032932243369,-0.0031348980761042,0.0821916602041139,0.0249273179545515,-0.0734727689787895,0.0158919821205649
"WK032120","Houten Buitengebied",2002,4.28738110892103,0.185116257777346,NA,NA,NA,NA,NA
"WK032120","Houten Buitengebied",2008,4.3103410421268,0.208076190983119,NA,NA,NA,NA,NA
"WK032120","Houten Buitengebied",2012,4.33684794886157,0.234583097717882,NA,NA,NA,NA,NA
"WK032120","Houten Buitengebied",2014,4.39153631508643,0.289271463942748,-0.0704776140768685,0.119483947548843,0.183414948831961,-0.0210654674194562,0.0779156490582689
"WK032120","Houten Buitengebied",2016,4.42730399153223,0.325039140388546,NA,NA,NA,NA,NA
"WK032120","Houten Buitengebied",2018,4.40271559716888,0.300450746025198,-0.0508285692818171,0.101391203870035,0.176178552499272,-0.0184110500207841,0.0921206089584922
"WK032120","Houten Buitengebied",2020,4.32789188848965,0.225627037345965,-0.0460295748926395,0.112133231925217,0.100253579211046,-0.0249147245385759,0.0841845256409174
"WK032120","Houten Buitengebied",2022,4.2989277369236,0.196662885779914,-0.0444586597175768,0.0958683042896378,0.10673249468743,-0.0523691501144374,0.0908898966348599
"WK032120","Houten Buitengebied",2024,4.26656635278508,0.164301501641395,-0.0428868867953862,0.108464688961542,0.0974146537845031,-0.0543011820024572,0.0556102276931931
"WK032130","'t Goy",2002,4.18590124284345,0.0836363916997644,NA,NA,NA,NA,NA
"WK032130","'t Goy",2008,4.16373230283968,0.0614674516959966,NA,NA,NA,NA,NA
"WK032130","'t Goy",2012,4.18182851871296,0.0795636675692749,NA,NA,NA,NA,NA
"WK032130","'t Goy",2014,4.16142053611689,0.059155684973208,-0.0205268699593342,0.141478209500665,0.0634146976949971,-0.183478370092512,0.0582680178293926
"WK032130","'t Goy",2016,4.22764199095426,0.125377139810574,NA,NA,NA,NA,NA
"WK032130","'t Goy",2018,4.16727472925239,0.0650098781087001,-0.0116903477234261,0.128925285248738,0.0609403850023171,-0.178213655264881,0.0650482108459513
"WK032130","'t Goy",2020,4.14973656690195,0.0474717157582697,-0.0194441690587382,0.121605683670169,0.0577835831571755,-0.178777335645828,0.0663039536354908
"WK032130","'t Goy",2022,4.1455425606326,0.0432777094889179,-0.00472939785700965,0.117169294366025,0.0617454050494779,-0.185724302548995,0.0548167104794197
"WK032130","'t Goy",2024,4.13608595737035,0.0338211062266686,-0.0129042507222672,0.0995382379180367,0.0570012798750663,-0.162615613490434,0.0528014526462665
"WK032131","'t Goy Buitengebied",2002,4.17933656286372,0.0770717117200306,NA,NA,NA,NA,NA
"WK032131","'t Goy Buitengebied",2008,4.20936230668397,0.107097455540287,NA,NA,NA,NA,NA
"WK032131","'t Goy Buitengebied",2012,4.22641331987706,0.124148468733376,NA,NA,NA,NA,NA
"WK032131","'t Goy Buitengebied",2014,4.21769096263476,0.115426111491071,-0.0468601882531483,0.153765276524857,0.0954843446647441,-0.165479851643523,0.07851653019814
"WK032131","'t Goy Buitengebied",2016,4.24652527880284,0.144260427659159,NA,NA,NA,NA,NA
"WK032131","'t Goy Buitengebied",2018,4.22897553258668,0.126710681442998,-0.0247294494739821,0.139615445537869,0.0929030961204016,-0.163386168357394,0.0823077576161032
"WK032131","'t Goy Buitengebied",2020,4.23117738373481,0.128912532591127,-0.0286265977607062,0.140403602205247,0.102142062602158,-0.166070669701417,0.0810641352458458
"WK032131","'t Goy Buitengebied",2022,4.19587948965122,0.0936146385075373,-0.0292507708723126,0.118019443722882,0.0974878476807449,-0.174093166845393,0.0814512848216162
"WK032131","'t Goy Buitengebied",2024,4.20202695827304,0.0997621071293589,-0.0209977262422564,0.108490731761425,0.108056646397237,-0.150505283112818,0.0547177383257707
"WK032140","Tull en 't Waal",2002,4.14516779763159,0.0429029464879032,NA,NA,NA,NA,NA
"WK032140","Tull en 't Waal",2008,4.12212076466165,0.0198559135179673,NA,NA,NA,NA,NA
"WK032140","Tull en 't Waal",2012,4.15696730165196,0.0547024505082754,NA,NA,NA,NA,NA
"WK032140","Tull en 't Waal",2014,4.21131995718734,0.109055106043658,0.00237576709377142,0.116939431506034,0.0891327789547748,-0.153002058900848,0.0536091873899265
"WK032140","Tull en 't Waal",2016,4.17777900057216,0.0755141494284756,NA,NA,NA,NA,NA
"WK032140","Tull en 't Waal",2018,4.22334703501868,0.121082183874999,0.0091086478308751,0.120806725294396,0.0781141165868948,-0.144342599047599,0.0573952932104318
"WK032140","Tull en 't Waal",2020,4.20285160061355,0.100586749469861,0.0111883368317636,0.118565878044622,0.0691999314350954,-0.139093836081453,0.0407264392398324
"WK032140","Tull en 't Waal",2022,4.19378177609621,0.0915169249525199,0.0047496491185298,0.109218916007899,0.0722221890417932,-0.152387381302192,0.05771355208649
"WK032140","Tull en 't Waal",2024,4.18702258828651,0.0847577371428244,0.0126325587627024,0.0956296207666603,0.0750959705146461,-0.145455726174169,0.0468553132729842
"WK032150","Schalkwijk",2002,4.10013401029337,-0.00213084085031302,NA,NA,NA,NA,NA
"WK032150","Schalkwijk",2008,4.10099408636672,-0.00127076477696381,NA,NA,NA,NA,NA
"WK032150","Schalkwijk",2012,4.10947355199447,0.00720870085078704,NA,NA,NA,NA,NA
"WK032150","Schalkwijk",2014,4.14512371301635,0.0428588618726621,-0.0351304876376594,0.121433123330855,0.0620952976144705,-0.160174637736367,0.0546355663013627
"WK032150","Schalkwijk",2016,4.16320826106836,0.0609434099246732,NA,NA,NA,NA,NA
"WK032150","Schalkwijk",2018,4.17027594111576,0.0680110899720738,-0.0260915177276447,0.122704754503461,0.061511034479348,-0.149456278552416,0.059343097269325
"WK032150","Schalkwijk",2020,4.16595767797746,0.0636928268337744,-0.0275513725167311,0.127064817459246,0.0514518331457224,-0.143522883740964,0.0562504324865008
"WK032150","Schalkwijk",2022,4.14428691724883,0.0420220661051447,-0.0223565781144965,0.117234261824663,0.0496844611960308,-0.157689507163547,0.0551494283624935
"WK032150","Schalkwijk",2024,4.16740085335638,0.0651360022126909,-0.0154587057901737,0.112455405101565,0.0467639776301544,-0.130088734418819,0.0514640596899638
"WK032151","Schalkwijk Buitengebied",2002,4.16357958565087,0.0613147345071843,NA,NA,NA,NA,NA
"WK032151","Schalkwijk Buitengebied",2008,4.19698630279413,0.0947214516504452,NA,NA,NA,NA,NA
"WK032151","Schalkwijk Buitengebied",2012,4.19506660687526,0.0928017557315771,NA,NA,NA,NA,NA
"WK032151","Schalkwijk Buitengebied",2014,4.21701517812628,0.11475032698259,-0.0486156595082121,0.155934306509927,0.104427069636393,-0.183745221751482,0.0867498320959642
"WK032151","Schalkwijk Buitengebied",2016,4.19987770093121,0.0976128497875296,NA,NA,NA,NA,NA
"WK032151","Schalkwijk Buitengebied",2018,4.24291270345724,0.140647852313554,-0.0289888799261278,0.14681815572492,0.113135377680322,-0.179042154015004,0.088725352849444
"WK032151","Schalkwijk Buitengebied",2020,4.24459205953746,0.142327208393773,-0.0335717529714212,0.140094379124288,0.116612938206735,-0.170592727826095,0.0897843718602659
"WK032151","Schalkwijk Buitengebied",2022,4.2226232336403,0.12035838249661,-0.0235556756185896,0.124592475117054,0.111523518595518,-0.183179272084174,0.0909773364868012
"WK032151","Schalkwijk Buitengebied",2024,4.25771123173303,0.155446380589348,-0.00893975498554666,0.124727958613986,0.115772402647099,-0.15155786562877,0.0754436399425804
"WK032700","Wijk 00 Leusden-Centrum Oost",2002,4.05913549563213,-0.0431293555115526,NA,NA,NA,NA,NA
"WK032700","Wijk 00 Leusden-Centrum Oost",2008,4.06399483331496,-0.0382700178287293,NA,NA,NA,NA,NA
"WK032700","Wijk 00 Leusden-Centrum Oost",2012,4.08511546999248,-0.0171493811512076,NA,NA,NA,NA,NA
"WK032700","Wijk 00 Leusden-Centrum Oost",2014,4.13459572009525,0.0323308689515666,0.0160956670578825,0.0358902227232432,0.0105866065274567,-0.0422728510011145,0.0120312236440984
"WK032700","Wijk 00 Leusden-Centrum Oost",2016,4.12211197394592,0.0198471228022388,NA,NA,NA,NA,NA
"WK032700","Wijk 00 Leusden-Centrum Oost",2018,4.17705310645523,0.0747882553115481,0.0129653897811476,0.054742207917327,0.0141259449250603,-0.0241617444246738,0.0171164571126868
"WK032700","Wijk 00 Leusden-Centrum Oost",2020,4.19406604293786,0.0918011917941769,0.0112846806862151,0.0648778719513337,0.0124784722632653,-0.0134180897739238,0.0165782566672864
"WK032700","Wijk 00 Leusden-Centrum Oost",2022,4.20978827875257,0.107523427608882,0.0198346697773479,0.0703008690189237,0.0166913436384026,-0.0145247722591589,0.0152213174333666
"WK032700","Wijk 00 Leusden-Centrum Oost",2024,4.21117138878961,0.108906537645928,0.0244529414915861,0.0696600307691798,0.010200847989573,-0.0102402837024629,0.0148330010980517
"WK032701","Wijk 01 Leusden-Centrum West",2002,4.11677842120809,0.014513570064403,NA,NA,NA,NA,NA
"WK032701","Wijk 01 Leusden-Centrum West",2008,4.10956225069814,0.00729739955445213,NA,NA,NA,NA,NA
"WK032701","Wijk 01 Leusden-Centrum West",2012,4.12878978572642,0.0265249345827314,NA,NA,NA,NA,NA
"WK032701","Wijk 01 Leusden-Centrum West",2014,4.16259037609741,0.0603255249537196,0.00977500665374645,0.0564117817669842,0.0246402205149254,-0.0300585559951543,-0.000442927986782461
"WK032701","Wijk 01 Leusden-Centrum West",2016,4.16761578223056,0.0653509310868771,NA,NA,NA,NA,NA
"WK032701","Wijk 01 Leusden-Centrum West",2018,4.20937772392691,0.107112872783226,0.0046952471204329,0.0773317381130295,0.0224438083678628,-0.0115250067153164,0.0141670858972164
"WK032701","Wijk 01 Leusden-Centrum West",2020,4.22551901137177,0.123254160228087,0.00619752321995762,0.0774897853122158,0.0211798049623751,0.00297529537726715,0.0154117513562711
"WK032701","Wijk 01 Leusden-Centrum West",2022,4.24992108081737,0.147656229673688,0.0163137999540672,0.0811828516663346,0.0250919426011818,0.00611160469763933,0.0189560307544651
"WK032701","Wijk 01 Leusden-Centrum West",2024,4.24616283741423,0.143897986270542,0.0171012297925736,0.0800587049243649,0.0195752820180862,0.0107519861880765,0.0164107833474404
"WK032702","Wijk 02 Leusden-Zuid",2002,4.17780641914779,0.0755415680041081,NA,NA,NA,NA,NA
"WK032702","Wijk 02 Leusden-Zuid",2008,4.12749302672273,0.0252281755790431,NA,NA,NA,NA,NA
"WK032702","Wijk 02 Leusden-Zuid",2012,4.24085955776389,0.138594706620201,NA,NA,NA,NA,NA
"WK032702","Wijk 02 Leusden-Zuid",2014,4.24733423525946,0.145069384115772,0.0127277779092667,0.0856945938011822,0.0567966658020484,-0.0433946392406273,0.0332449858439019
"WK032702","Wijk 02 Leusden-Zuid",2016,4.25116770955351,0.148902858409826,NA,NA,NA,NA,NA
"WK032702","Wijk 02 Leusden-Zuid",2018,4.25980540067301,0.157540549529322,0.00673331983695396,0.0846099729051866,0.0574141450487019,-0.0238288524958447,0.0326119642343241
"WK032702","Wijk 02 Leusden-Zuid",2020,4.2754299228626,0.173165071718912,0.0124359376839145,0.094284902303378,0.0463096419516001,-0.0135483794224183,0.033682969202437
"WK032702","Wijk 02 Leusden-Zuid",2022,4.29864804283575,0.196383191692063,0.0210497707472287,0.100879577756966,0.0517266506112384,-0.0127729420963748,0.0355001346730042
"WK032702","Wijk 02 Leusden-Zuid",2024,4.27090296222087,0.168638111077182,0.0211829243468628,0.0973251913472916,0.0436747238215917,-0.0290407174765144,0.0354959890379502
"WK032703","Wijk 03 Achterveld",2002,4.13439663730308,0.0321317861593981,NA,NA,NA,NA,NA
"WK032703","Wijk 03 Achterveld",2008,4.15157878789681,0.0493139367531212,NA,NA,NA,NA,NA
"WK032703","Wijk 03 Achterveld",2012,4.14579667714811,0.0435318260044292,NA,NA,NA,NA,NA
"WK032703","Wijk 03 Achterveld",2014,4.20654673229727,0.104281881153585,-0.0112169842987962,0.105681401365644,0.0644313645397286,-0.0969075410340814,0.0422936405810895
"WK032703","Wijk 03 Achterveld",2016,4.23116744989536,0.12890259875167,NA,NA,NA,NA,NA
"WK032703","Wijk 03 Achterveld",2018,4.21106560013539,0.108800748991703,-0.00476837313141427,0.104348501034143,0.0644882756065095,-0.098397678788383,0.0431300242708482
"WK032703","Wijk 03 Achterveld",2020,4.17830086961247,0.0760360184687855,-0.00994855002558486,0.0913003062812124,0.0472222817331224,-0.0942384427583513,0.0417004232383866
"WK032703","Wijk 03 Achterveld",2022,4.21104781815015,0.108782967006463,-0.00142131475135437,0.116919820080774,0.0528402144677898,-0.0959396906802334,0.0363839378894874
"WK032703","Wijk 03 Achterveld",2024,4.18802539886919,0.0857605477255072,0.00258846700459862,0.0918672777992926,0.0409610622170138,-0.0847309682790489,0.0350747089836507
"WK032704","Wijk 04 Stoutenburg",2002,4.35450793031624,0.252243079172555,NA,NA,NA,NA,NA
"WK032704","Wijk 04 Stoutenburg",2008,4.28105546193483,0.17879061079115,NA,NA,NA,NA,NA
"WK032704","Wijk 04 Stoutenburg",2012,4.29207439331495,0.18980954217126,NA,NA,NA,NA,NA
"WK032704","Wijk 04 Stoutenburg",2014,4.30221412835473,0.199949277211041,-0.0580020656695946,0.105408926734417,0.150849209585872,-0.0704844532957486,0.0721776598560951
"WK032704","Wijk 04 Stoutenburg",2016,4.29981324931905,0.197548398175363,NA,NA,NA,NA,NA
"WK032704","Wijk 04 Stoutenburg",2018,4.31121844601968,0.208953594875997,-0.0387389154468773,0.116909804244199,0.126760579895108,-0.0696952532538641,0.0737173794374319
"WK032704","Wijk 04 Stoutenburg",2020,4.27825683446916,0.175991983325479,-0.0483251732353197,0.11569305620117,0.0917277084493333,-0.0594909239112583,0.0763873158215533
"WK032704","Wijk 04 Stoutenburg",2022,4.29908294082302,0.196818089679334,-0.0480688776965252,0.133103300636628,0.0943332650807327,-0.0555868892465003,0.0730372909049983
"WK032704","Wijk 04 Stoutenburg",2024,4.28556199567069,0.183297144527007,-0.0334237324390715,0.116610665023651,0.0807377299809423,-0.0517620609374973,0.0711345428989824
"WK032705","Wijk 05 't Ruige Veld",2002,4.14628232535276,0.0440174742090723,NA,NA,NA,NA,NA
"WK032705","Wijk 05 't Ruige Veld",2008,4.11668515067691,0.0144202995332223,NA,NA,NA,NA,NA
"WK032705","Wijk 05 't Ruige Veld",2012,4.11799492081285,0.0157300696691659,NA,NA,NA,NA,NA
"WK032705","Wijk 05 't Ruige Veld",2014,4.12895123654105,0.026686385397366,0.0108335593978161,0.0387846694332063,-0.00546415561401887,-0.0330235716195545,0.0155558837999168
"WK032705","Wijk 05 't Ruige Veld",2016,4.10779293827149,0.00552808712780889,NA,NA,NA,NA,NA
"WK032705","Wijk 05 't Ruige Veld",2018,4.11804488626527,0.0157800351215838,0.00275793242961125,0.0458869772984148,-0.00655743439620413,-0.0433474526751516,0.0170400124649132
"WK032705","Wijk 05 't Ruige Veld",2020,4.13587782521103,0.0336129740673406,0.00635890515885401,0.0484142828952942,-0.00699850639713874,-0.0302344527800173,0.0160727451903481
"WK032705","Wijk 05 't Ruige Veld",2022,4.15597963995441,0.0537147888107242,0.0090285205926195,0.0545190858500133,-0.0017478559247506,-0.0207716199083129,0.0126866582011546
"WK032705","Wijk 05 't Ruige Veld",2024,4.15712060901204,0.0548557578683548,0.0107673437659712,0.0518468746503316,-0.00762477643635597,-0.0164474131913107,0.0163137290797183
"WK033100","Wijk 00 Lopik, Benschop en Polsbroek",2002,4.00417032936272,-0.098094521780965,NA,NA,NA,NA,NA
"WK033100","Wijk 00 Lopik, Benschop en Polsbroek",2008,4.01727181714459,-0.0849930339990916,NA,NA,NA,NA,NA
"WK033100","Wijk 00 Lopik, Benschop en Polsbroek",2012,4.03158376469923,-0.0706810864444536,NA,NA,NA,NA,NA
"WK033100","Wijk 00 Lopik, Benschop en Polsbroek",2014,4.03986929525578,-0.0623955558879094,-0.0153622284687583,0.0358163078273032,0.0544087200724093,-0.154382774754339,0.0171244194354755
"WK033100","Wijk 00 Lopik, Benschop en Polsbroek",2016,4.04802362161403,-0.0542412295296522,NA,NA,NA,NA,NA
"WK033100","Wijk 00 Lopik, Benschop en Polsbroek",2018,4.06490513345936,-0.0373597176843303,-0.0113910506631007,0.0475185679584572,0.0496589025743613,-0.145806875036238,0.0226607374821901
"WK033100","Wijk 00 Lopik, Benschop en Polsbroek",2020,4.0883840533308,-0.0138807978128806,-0.00897717394768408,0.0652151030938194,0.0422615679479114,-0.139387095197013,0.0270068002900855
"WK033100","Wijk 00 Lopik, Benschop en Polsbroek",2022,4.05727357972175,-0.0449912714219368,-0.00942319677258068,0.0452334490765223,0.044029957212647,-0.153126369071305,0.0282948881327788
"WK033100","Wijk 00 Lopik, Benschop en Polsbroek",2024,4.0714341225029,-0.0308307286407874,-0.00746423848239473,0.0527144456373539,0.0393093282252055,-0.145773538507868,0.0303832744869156
"WK033500","Wijk 00",2002,4.11057727818933,0.0083124270456449,NA,NA,NA,NA,NA
"WK033500","Wijk 00",2008,4.14678111188665,0.0445162607429675,NA,NA,NA,NA,NA
"WK033500","Wijk 00",2012,4.15732361951021,0.0550587683665212,NA,NA,NA,NA,NA
"WK033500","Wijk 00",2014,4.11075990653175,0.00849505538806137,-0.00293801418968702,0.03134645457413,0.0146178636880693,-0.0319962995174747,-0.00253494916697644
"WK033500","Wijk 00",2016,4.14409711118952,0.0418322600458326,NA,NA,NA,NA,NA
"WK033500","Wijk 00",2018,4.11418821809513,0.011923366951444,-0.00906789803121547,0.0369699001020466,0.0124637716103824,-0.0404871710853483,0.0120447643555784
"WK033500","Wijk 00",2020,4.13587016127069,0.0336053101270007,-0.00907704536407431,0.0497688061819667,0.0146867596564956,-0.0354642372310967,0.0136910268837092
"WK033500","Wijk 00",2022,4.13873350721722,0.0364686560735399,-0.00602159471581431,0.0492317733935321,0.0172182405758918,-0.0369303852528165,0.0129706220727466
"WK033500","Wijk 00",2024,4.1334355548374,0.0311707036937122,-0.0200625918435067,0.0475504223250046,0.015582152907013,-0.0336548258641076,0.0217555461693086
"WK033501","Wijk 01 Linschoten",2002,4.15020969112039,0.0479448399767082,NA,NA,NA,NA,NA
"WK033501","Wijk 01 Linschoten",2008,4.15122511634317,0.0489602651994869,NA,NA,NA,NA,NA
"WK033501","Wijk 01 Linschoten",2012,4.16648051287132,0.0642156617276304,NA,NA,NA,NA,NA
"WK033501","Wijk 01 Linschoten",2014,4.15799640369467,0.0557315525509864,-0.0298719641794066,0.0571905533504121,0.047193557399428,-0.0461791320859547,0.0273985380665073
"WK033501","Wijk 01 Linschoten",2016,4.16297717426004,0.0607123231163573,NA,NA,NA,NA,NA
"WK033501","Wijk 01 Linschoten",2018,4.15729366091675,0.05502880977306,-0.0282324965302873,0.060339105080015,0.0475291316654609,-0.0538864291669585,0.0292794987248296
"WK033501","Wijk 01 Linschoten",2020,4.16760745850267,0.0653426073589866,-0.0300713370470042,0.0705594709312693,0.0421346213226235,-0.0482593129526033,0.030979165104701
"WK033501","Wijk 01 Linschoten",2022,4.16796756876011,0.0657027176164245,-0.0284911907342702,0.0664980868643025,0.0456844811344085,-0.0518624524660596,0.0338737928180432
"WK033501","Wijk 01 Linschoten",2024,4.17084847787058,0.0685836267268955,-0.0293504310678202,0.0737287205231528,0.0428275294791103,-0.0572764549379022,0.0386542627303545
"WK033502","Wijk 02 Willeskop",2002,4.28304842334968,0.180783572205994,NA,NA,NA,NA,NA
"WK033502","Wijk 02 Willeskop",2008,4.24286344076041,0.140598589616726,NA,NA,NA,NA,NA
"WK033502","Wijk 02 Willeskop",2012,4.22589481642803,0.123629965284341,NA,NA,NA,NA,NA
"WK033502","Wijk 02 Willeskop",2014,4.1613368843403,0.0590720331966161,-0.0649576676363491,0.0597295138412655,0.0950745209469687,-0.0879982815033898,0.0572239475481206
"WK033502","Wijk 02 Willeskop",2016,4.17344842316581,0.0711835720221288,NA,NA,NA,NA,NA
"WK033502","Wijk 02 Willeskop",2018,4.19309996964316,0.0908351184994728,-0.0583841987049087,0.074014606209493,0.11333611451805,-0.0951363774651927,0.0570049739420313
"WK033502","Wijk 02 Willeskop",2020,4.16201021933099,0.0597453681873052,-0.0711511189442238,0.0848313304324848,0.0796684342069108,-0.0905700729068535,0.0569667953989866
"WK033502","Wijk 02 Willeskop",2022,4.19033790801499,0.0880730568712996,-0.0610315373647654,0.0765267159713451,0.0827368734057588,-0.0898212063011854,0.0796622111601461
"WK033502","Wijk 02 Willeskop",2024,4.19231491062708,0.0900500594833938,-0.069424157153763,0.091472272215403,0.0849231564695136,-0.0860619412876224,0.0691407292398622
"WK033900","Wijk 00",2002,3.91710480608855,-0.185160045055132,NA,NA,NA,NA,NA
"WK033900","Wijk 00",2008,3.94778570013281,-0.154479151010879,NA,NA,NA,NA,NA
"WK033900","Wijk 00",2012,3.99037069557664,-0.111894155567042,NA,NA,NA,NA,NA
"WK033900","Wijk 00",2014,3.96840655423937,-0.133858296904319,-0.0387756420675209,0.0769738888261869,0.0562274491419702,-0.12764736732055,-0.100636625484405
"WK033900","Wijk 00",2016,3.96260003556917,-0.139664815574513,NA,NA,NA,NA,NA
"WK033900","Wijk 00",2018,4.01872222277322,-0.0835426283704687,-0.0322664477250775,0.079521703394851,0.0495496584154159,-0.125443076351048,-0.0549044661046099
"WK033900","Wijk 00",2020,4.08297228358746,-0.0192925675562226,-0.0325177703916753,0.0837795495961421,0.0375503893893847,-0.109948223001958,0.00184348685188368
"WK033900","Wijk 00",2022,4.08928630114433,-0.012978549999358,-0.0393393776476883,0.0820711025342662,0.0357336821488248,-0.11657607328946,0.0251321162546985
"WK033900","Wijk 00",2024,4.08720713322569,-0.015057717917995,-0.0331311599301884,0.081475936913323,0.0359935915190753,-0.120494890082796,0.0210988036625908
"WK034000","Wijk 00 Rhenen",2002,3.95248698239265,-0.149777868751036,NA,NA,NA,NA,NA
"WK034000","Wijk 00 Rhenen",2008,3.95945093860469,-0.142813912538997,NA,NA,NA,NA,NA
"WK034000","Wijk 00 Rhenen",2012,3.94391961987477,-0.158345231268912,NA,NA,NA,NA,NA
"WK034000","Wijk 00 Rhenen",2014,3.93686441611455,-0.165400435029136,0.00528817351277378,-0.0702342371675589,-0.0300627104095356,-0.0221248097168317,-0.0482668512479838
"WK034000","Wijk 00 Rhenen",2016,3.98251355579381,-0.119751295349872,NA,NA,NA,NA,NA
"WK034000","Wijk 00 Rhenen",2018,4.01747585320233,-0.0847889979413572,-0.00285734487710338,-0.0291604302457855,-0.0265906027316206,-0.0348711059302268,0.00869048584337879
"WK034000","Wijk 00 Rhenen",2020,4.00094210609969,-0.101322745043997,0.000230783798677954,-0.0214960729202907,-0.0264203628771209,-0.0166889380538991,-0.0369481549913643
"WK034000","Wijk 00 Rhenen",2022,4.017269543664,-0.0849953074796861,0.00687369173965678,-0.0461646958541602,-0.0331498697034448,-0.0178090711042681,0.00525463744253003
"WK034000","Wijk 00 Rhenen",2024,4.05512599664334,-0.0471388545003444,0.0385365417048798,-0.0390598516181908,-0.0222094831480019,-0.0162124844472251,-0.00819357699180663
"WK034001","Wijk 01 Rhenen Oost",2002,4.05985589570827,-0.042408955435418,NA,NA,NA,NA,NA
"WK034001","Wijk 01 Rhenen Oost",2008,4.09047657178362,-0.0117882793600672,NA,NA,NA,NA,NA
"WK034001","Wijk 01 Rhenen Oost",2012,4.09613552723372,-0.00612932390996372,NA,NA,NA,NA,NA
"WK034001","Wijk 01 Rhenen Oost",2014,4.12094668844732,0.0186818373036361,-0.0204362194999685,0.0353341461065929,0.0267029627095425,-0.0389264139629904,0.0160073619504593
